id,description
386061,Unable to Close Tab in Thunderbird 3.0a1pre (20070627)
386064,"An old bug re-visited ""c is not a registered protocol."" It only apprears when I launch and simply clicking the ""OK"" clears the 'problem.'"
386076,"Enhance ""automatically add outgoing e-mail adresses"" option"
386146,Message Displayed Source Code and Mix Up with other Message Source
386196,MDN/Offline POP3 when you read a mail in offline mode never mdn are sent
386198,Update for 2.0.0.4 keeps coming up even though it is installed
386215,File links such as File://C:\ don't work.
386223,Thunderbird gives everytime a logon failure
386244,can't ctrl-tab through 3pane panes
386291,new mail notification displays doubled subjects on IMAP
386295,"Can't use swedish letters å, ä and ö"
386298,"print preview hangs thunderbird quite badly, eats all CPU"
386308,Search for something in message body does not work at all
386323,Changing the From: pull down to an account with a signature leads to incorrect tabbing and font usage
386324,Changing the From: pull down to an account with a signature leads to incorrect tabbing and font usage
386348,Paste keyboard shortcut (ctrl+v) sends mail
386403,SMTP Outgoing Server Failed
386407,attached picture files will not open just shows a blank frame
386427,New mail embeded in threads are not highlighted to inform user of new mail
386448,OpenPGP alert - bad passphrase : can not sign / encrypt in Thunderbird 2.0.0.4.
386514,problems if I interrupt loading of imap message with large image
386542,problem with return receipt from chinese traditional TB 2
386552,'edit as new' bugs
386576,Terrible JPEG quality when pasting image from clipboard (patch included)
386577,Multiple downloads seem to arrive
386586,that popup showing headlines of new mails displays also mails classified as junk
386597,Error in Spell Check (English)
386686,Clean up xpcom_obsolete packaging
386688,"Limitation -- 12+ accounts configurable -- only ""12"" seen on app window"
386698,Console warnings at startup in nsPersistantProperties: the property %s already exists
386709,"Checking the checkbox for the account should mean ""all folders in account"""
386720,no password check with manual proxy configuration
386738,"seeing the alert for new rss messages, even though I have disabled the alert"
386781,warning in console for: key_openFileMessage not found
386817,signatures not recognized in quoted-printable encoded messages
386828,wrong message or blank pane displayed in messge pane and mail window
386848,Thunderbird lost all
386855,attachment file name stripped of consecutive spaces
386867,Html Mail Question. 2nd phrase tooooo long.
386870,McAfee Spamkiller installation left behind two mail toolbars with a blank bar between them
386886,consider using (rich)listbox instead of mailWidgets.xml#extdescription
386901,Message tags vanish after a while
386908,remove xpfe/communicator from Thunderbird build
386909,clean up mail/config (remove repackaging stuff)
386916,TB's Windows Mail Import Extension Fails to Install
386919,Support opening a message from the command line
386924,Not able to view or save attachments
386932,Error in the mozilla-xremote-client on startup
386958,Unicode (UCS-2?) HTML Newsgroup Posts Fail To Render Properly
386963,-install-global-extension option is not working
386980,mdn responses are sent without the configured personal name for the account
387006,saved search not displayed after switching from calendar
387008,Run Filters on Folder not working correctly
387020,Segmentation fault when forward this email
387047,Visible Menupopup to the left of the Get Mail Button
387092,LDAP server position not deleted with other LDAP preferences
387099,Posting too much text into e-mail edit window causes major slowdown of the program - automatic spellchecker responsible
387111,Crash on startup with existing Profile
387150,Tool bar ist shifted to right
387255,"the ""enter password"" popup prevents other accounts from checking for new mail"
387288,"Thunderbird is already running, but is not responding. To open a new window, you  must first close the existing Thunderbird process, or restart your system."
387291,"No ""Add New Toolbar"" button in Thunderbird"
387293,Messages that have attachments are not downloaded
387300,About dialog has no accesskey
387318,plain text wrap after xx characters doesn't work if saved as draft and opened again
387334,"Corrupt address book due to Missing ""@$"" in abook.mab"
387351,Horizontal scroll in folder list appears and disappears the opposite of when it should
387360,Unable to 'save as' e-mail to documents folder -
387403,Thunderbird eat memory until crash when opening e-mail with broken vcard
387417,Thunderbird 2.0 Run Filters on Folder does not work with rules containing customized headers
387419,"need saved search option to replace ""label - isn't - none"""
387472,Auto save isn't reported to the listeners (extensions) of event 'compose-send-message'
387479,Odd behaviour in for some access keys (accelerators) in server settings prefecences dialog
387488,"Crash after sequence paste, select, change font, delete when text in quotes"
387540,Failue to connect to e-mail provider
