id,severity,description
534677,normal,Can't Copy (Cmd-C) message Subject line when selected
534678,normal,PC World RSS feed header repeated twice.
534683,normal,Thunderbird launches with main window in background under Snow Leopard
534695,normal,Prompted for password multiple times; once for each open tab
534709,normal,"Deletion process of large 17 MB, bouncebacked file attachment hangs from Inbox to Trash"
534717,critical,thunderbird-bin hangs after closing
534732,major,Adding RSS Feeds via Firefox causes new message to open; feed is not added
534743,normal,(regression) selection colors don't change for inactive panes
534747,major,View Threads broken for large folders
534748,normal,Upgraded to version 3.0 produced 28 copies of Local Folders
534758,normal,Thunderbird v3.0 new mail account set-up
534784,major,"Smart inbox does not honor ""folders to search"" preferences with Google Mail IMAP"
534799,major,Scroll bars missing in right-most 2 panes of Message Reader UI
534807,major,IMAP local folder (not contents) corruption
534814,normal,Cmd-N shortcuts don't work on mac/trunk
534822,major,When LDAP is set trough pref.js file it is not shown in the graphical interface
534823,major,Thunderbird locks up when attempting to read mail
534824,major,New Mail Alert does not play
534839,major,"Default font-style changes abruptly to ""Variable width"""
534846,normal,Threading on TB3 won't work for messages delivered on previous TB2 installation
534852,major,Password manager does not save/retrieve email server password
534858,critical,Crash on repeated collapse/expand of threads with subthreads killed by filter
534868,normal,Get the details page for the Thunderbird 3.0 major upgrade localised
534876,normal,Do not an alternative contact for write message
534883,minor,Threads Expanded Randomly
534888,normal,Two mail toolbars at once (slightly different)
534890,major,[RFE] multiple selection of filterrules isn't possible anymore
534913,normal,newsrc file out of sync with server
534926,normal,Delete button too wide
534948,minor,wrong default settings on IMAP account
534973,major,No scroll bars (vertical or horiz) in message pane
534978,minor,"Incorrect ""To:"" account when opening a Template from Smart Folders view"
535005,major,Continuously re-downloads the same messages via IMAP from Microsoft Exchange
535015,trivial,(Mac-TB 3.0) Contextual menu with useless separator at the end
535021,major,Folder pane: Arrows in header are too subtle
535022,normal,find gmail login code
535081,normal,"Tab title of a searched mail is empty when I choose only one object folder for ""Saved Search"""
535083,normal,Link in RSS feed HTML view loaded in preview pane
535085,normal,"Searched mail contests of tab is empty when I choose only one object folder for ""Saved Search"""
535092,normal,Failed to build Thunderbird trunk in Solaris
535093,normal,Change name of last folder use
535096,normal,too short timeout for SMTP server to start sending email
535098,minor,shift-F10 context menu content is different from right-click content menu
535103,normal,Thunderbird does not (offer to) remember authenticated proxy password
535111,normal,Account list scrollbar is not visible
535112,minor,Impossible to open plain text attachment
535115,normal,Thunderbird produces a lot of non sense mail and SPAM
535127,normal,Delete message with del-key hold not activated
535129,normal,(Windows 7 Theme) Thread-watched icon is cut
535139,normal,Message body search not available in advanced search
535182,normal,When using inteligent folders other then default
535183,normal,Account setting window freezes after opening the 'copies and folders' section of a Gmail account.
535188,major,"after upgrading from previous release folders, email and preview pain missing."
535190,normal,An image/shadow of the previously opened email appears for a split second when opening another email.
535202,major,"cannot get a message to download ""This body part will be downloaded on demand."""
535204,normal,Message body text lines extends outside of screen and no horizontal scroll bar shown
535206,normal,Set up version numbers for the comm-central and mozilla-1.9.2 branch
535209,normal,"Need images for ""Lanakai"" branding"
535343,normal,Print preview fails on tabbrowser.loadOneTab
535349,normal,"Message header pane says ""to You"" but search filters says ""To Me"""
535358,normal,Search at Inbox level of Smart Folders Extremely Slow
535367,normal,"I can send mail with Tbird, but all incoming is intercepted by my server, CenturyLink.net."
535388,major,files attached .txt
535409,normal,Search all messages does not work with non-latin characters
535418,major,Contents of original email not displayed in compose window when replying or forwarding some emails
535425,minor,TB shows twice the number of unread mails in the dock icon
535439,major,"upgrading to Thunderbird 3.0 turns on ""always return acknowledgement receipts"" without user knowledge"
535458,normal,Double click to open a new tab causes same message in old tab
535465,major,New e-mail has copy of following e-mail embedded and a copy of an e-mail sent months ago
535494,major,delivering undelivered junk mail
535513,normal,Unread counter wrong in NNTP groups with ignored threads
535516,major,Message summary disappears from Inbox smart folder when trying to delete some message
535523,critical,Gmail/IMAP reports double amount of new e-mails in Dock
535524,normal,Cmd-Backspace should move message to Trash on OS X
535529,normal,Possible data loss during the deletion of a profile
535534,normal,Check for add-on updates causes multiple password pop-ups for proxy authenticating
535536,major,GMail pop account creation allows only IMAP server information
535537,major,"New mail beep/alert when starting TB v3.0 doesn't occur; must click on ""Get Mail"" first then new mail beep/alert occurs."
535542,normal,Need keyboard shortcut for closing tabs.
535572,normal,pgp signature no longer available in account management
535578,normal,number of mails / mails unread missing in sidebar
535579,normal,Nesting mailing lists
535580,normal,switch of full-text search completely
535654,normal,All attachment are base64 encoded. Can't find way to MIME encode
535659,normal,2 Draft folders under Local Folders -- Can not delete extra
535662,normal,"Ctrl-T checks all mail accounts, not just current account"
535668,major,duplicate messages in all mail folders
535719,normal,choosing an email address resets BCC setting
535748,minor,account is not shown using smart folders in the messages list
535781,normal,Newly Created Sub-Folders Do Not Appear When Setting up Message Filters
535800,normal,collapsing the message header pane is not possible
535805,normal,Address typedown needs sorting by usage
535816,major,font style changes to variable width repeatedly
535835,normal,Half-assed German translation in version 3.0
535837,normal,Account column not populated
535852,normal,"""Trash"" folder in TB v3.0 doesn't show accurate deleted e-mail count."
535855,major,"Under ""Tools"" menu, ""Character Encoding"", selection doesn't stay set in TB v3.0."
535865,normal,startup login box first account ok clicking ok or hitting enter the second account box looses focus need to reclick input box
535875,normal,No Tinderbox and Nightly Builds for Mozilla Thunderbird for Linux x86-64
