id,description
432731,Don't mention bugzilla_email_append.pl in the documentation
432810,Default Assignee is blank
432822,How can add new schema fields
432927,migrate bugzilla database from 2.18.5 version to 3.0.3
432958,bugzilla ships without .htaccess by default
432959,Change launches Mid-air collision on its own changes - due to reopen + comment ?
432980,crash if I download the attached file from the Bugzilla report
433015,"The ""Remove Event"" and ""Update/Commit"" buttons in editwhines.cgi are too far on the right"
433076,Bugzilla comment line-wrapping doesn't leave space for generated text (e.g. [details])
433077,None of the Members of any valid groups of a product can enter a bug nor access a bug belonging to that product
433282,Template hooks do not work if HTTP_ACCEPT_LANGUAGE doesn't match any language available
433300,dd
433348,Created bug display should show extra nav links like show bug does (clone/xml/print)
433414,Unable to upgrade from theory58S
433514,Renaming a saved search with the same name of different case causes db error
433631,Zarro Boogs found
433668,bzdbcopy.pl fails to copy new table bugs_fulltext
433827,"Boolean search by 'Group"" doesn't work correctly"
433851,Flag <select> not disabled even though user can't request or change flag
434007,Restrict group visibility text options is too small
434062,attachment flags can only be set once per bug
434064,search for patches and flags not working as expected
434098,Cannot import vCalendar file.
434199,checksetup.pl fails on precompiling templates
434203,Specific Bug search doesn't find bugs by Cyrillic words
434620,invalid_field_name and product_edit_denied have the same error ID
434701,Possible visual artefacts in the last row of attachments table
434724,Viewing a bug with no privileges throws a JS error about the keyword chooser
435076,record changes to custom fields in activity; send email on changes
435114,The description of the LDAPstarttls parameter is not displayed in editparams.cgi
435250,"In the ""View User Account Log"" page, the information in the ""What"" column are displayed in English on localized installation"
435260,checksetup.pl fails on Windows Server 2003 (clean installation of 3.0.4)
435384,when I open CCSM  panel is noisy display
435504,"Boolean charts use field descriptions from the DB, making them english only"
435570,Let's add all field descriptions in field-descs.none.tmpl to make them localizable
435675,The changelog on bugzilla.org needs a new column for the 3.2 branch
435705,"DBD::Pg::db do failed: ERROR:  character 0xade6 of encoding ""EUC_CN"" has no equivalent in ""UTF8"""
435727,High maxlength values ignored in template list/table.html.tmpl
435827,The UI fields are distorted in opera browser
435892,Cannot Resolve and Reassign at the same time
436165,Comment cause process_bug.cgi to hang and timeout
436306,"Resolution select box is not displayed in IE, but is in Firefox"
436424,Website docs build broken by l10n reorganization
436459,practise
436486,The deadline date text field is accepting previous year date format also.Ex(2007-06-09)
436559,Graphs not showing when using Graphical Search
436891,Series are not removed after deletion of component
436931,Links in tabular report are inaccurate when QA Contact is an axis
437029,Error message when viewing tickets via search option
437037,[Oracle] chart.cgi reports software error 'inconsitent data type' when adding a data set to plot
437357,Internet Explorer does not show resolutions
437458,IST timezone not supported.
437555,Cannot Change Columns in Query Report from Internet Explorer
437602,importxml.pl does not correctly build the bugs_fulltext table
437770,Imported bugs are ignored by queries (they never appear in buglists)
437796,"""Forgot my Passoword"" transfers to ""Log in to Bugzilla"" asking for password"
438341,bug count in edit products looks like a bug number
438351,Can't tell that a bug is not public if CCed on it - can't see group memberships
438560,Custom Milestone settings
438739,Permissions are not set properly on extensions by checksetup
438809,Do a better job of fixing queries when renaming Products and Components
439273,Bugzilla-ru releases
439407,Bugmail not fully localizable (changes and comments)
439607,Email Configuration can't be changed
440259,User::match should be using Bugzilla::User->new_from_list
440352,Show dependency graph fails using local webdotbase under mod_perl
440476,"Login fails from main screen - reload main page, clear credentials fields"
441114,"Error ""dup_id isn't filled out"" while editing bug"
441252,checksetup failure in test oracle.so
441263,Search query does not work
441406,no mid-air protection for editusers.cgi (granting permissions that have already been granted results in SQL error)
441443,crash when the system starts
441496,Use server push (multipart/x-mixed-replace) with Safari
441503,Need update on contrib/syncLDAP.pl
441527,Find a specific bug requires search words
441592,DB connections not closing under mod_perl
441921,context=file fails due to taint issues in file names and file rev numbers
442517,Deleting a bug doesn't delete entries from custom multi-select fields
442612,[Oracle] Change min-oracle-version from 10.01 to 10.02
442645,"[Oracle] ""Use of uninitialized value in string ne"" in collectstats.pl"
442821,The workflow editor allows closed statuses for new bugs
442853,Unable to install DBD:Mysql plugin on MySQL5.0.45 version
442882,Populating bugs_fulltext can be very slow on large installations
442993,"Release Bugzilla 3.2rc1, 3.0.5, and 2.22.5"
443044,"Security Advisory for Bugzilla 3.2 RC1, 3.0.5, 2.22.5"
443054,Bugzilla crashes when filing a bug with a product name having the wrong case
443243,"""Loading Bug xxx processed"" page title reflects wrong bug number"
443451,http://www.bugzilla.org/docs/win32install.html should reflect recent documentation changes about ppm
443479,"Clicking ""Reset to Bugzilla default"" when editing columns for a saved search does not reset them properly"
443519,Changing Products with Strict Isolation fails when the CC list changes at the same time
443852,"""Reset QA Contact to default"" fails with strict_isolation turned on if there is no default QA contact"
443875,checksetup failed to drop 'longdescs_thetext_idx' index on 3.0.4 -> 3.1.4 upgrade
443892,Very slow quick search queries & possible fix.
444140,"Submitting ""Change Columns"" page dumps raw HTML to screen."
444352,"mod_security doesn't like default ""mybugstemplate"" value: Error 400"
444441,"After submitting update to one bug, another is displayed."
444742,"When I create a new bug in my bugzilla installation, I receive ""free unfrerrenced scalar"" error on top of my browser"
444896,buttons are not visible
445061,Building the documentation should not require network access
445804,Suggested crontab configuration opens security hole
445885,User.login should ThrowUserError when called with incorrect parameters
446334,Cannot search / view buglists in Firefox 3
446697,Bug editing by email using email_in.pl is not updating the Bug.
447890,"The ""Accept bug"" button below the comment box should reassign the bug to the poster"
448299,Whining with relative date in Bug Changes doesn't work
448385,Bugzilla Website states Quick Search plug-in requires Ffox 2
448391,Bug->create() should make sure the reporter is logged in
