id,severity,description
483741,trivial,UI fails its citeria
483987,major,Administrator can't create account when using env authentication
484116,normal,Search does not return defect when search string and title refer to OS
484154,normal,Bug Searching
484316,normal,CC emails only sent for flag notifications if flag is specifically requestable
484481,normal,as of 3.2.2 update several bugs at once gets stuck indefinitely with the message “Waiting for http://bugzilla01/process_bug.cgi...”
484498,normal,uninitialized variable in Util.pm
484950,major,"Missing Recipient's Address, even though mentioned in assignee's field"
484952,major,"Missing Recipient's Address, even though mentioned in assignee's field"
485062,minor,standard skin CSS causes comments to be wrapped twice
485165,normal,Bugzilla line wrapping happens twice
485569,normal,ability to configure e-mail defaults for all users at our site
485582,normal,XMLRPC Bug.get fails with org.apache.xmlrpc.client.XmlRpcClientException
485724,major,Sub-category list isn't populated when category hash multibyte characters in chart.cgi
485845,blocker,Release Notes for Bugzilla 3.2.3
485915,normal,"Interesting error when searching for ""Flag Requestee"
485989,blocker,Status Update for Bugzilla 3.2.3 and 3.3.4
485990,blocker,News and Release Announcement for Bugzilla 3.2.3 and 3.3.4
485998,blocker,"Update Release Info, Download, Changes, and Docs pages for Bugzilla 3.2.3 and 3.3.4"
486056,minor,"Should not use raw ""Bug"" word in the description of FIELD_TYPE_BUG_ID"
486073,major,JSON webservice does not display errors properly under mod_perl
486074,normal,"Objects not serialized properly under JSON WebServices (Bug.get's ""internals"" object)"
486118,normal,The Bugzilla changelog doesn't list the new 3.4 branch
486206,normal,Quoted-printable bugmail has a =0D at the end of every line
486239,normal,[Oracle] Missing keyword RESTRICT on fk creatation
486255,normal,Timezone is displayed incorrectly in outgoing email with 'SMTP' outgoing mail.
486323,trivial,Activity log (history) is completely blank if there's no content
486545,normal,"Either filter out empty query fields before submit, or provide a way to filter the URI after"
486588,normal,[Oracle] LOCALTIMESTAMP not equal to NOW
486796,trivial,Bareword in 3.2.3 release notes
486854,normal,process_bug.cgi misses secure style
486864,normal,fail forward to https
486881,normal,A powerless user can still see a restricted bug when he removes all his roles related to the bug
487069,normal,Don't add comments about a bug being marked as a duplicate
487258,normal,Hardcoded back slashes in config.pm for Unix/Linux - not for windows.
487342,normal,001compile.t fails if JSON::RPC is not installed
487350,normal,Login will failed when change the host IP address
487443,normal,Review Email Validation in Bugzilla::User
487666,trivial,Component descr wraps outside page body with Dusk skin + IE in enter_bug.cgi
487769,blocker,checksetup.pl can no longer create versions in TestProduct due to insufficient privileges (checksetup.pl fails)
487865,normal,Exporting bugs in XML format uses non-unique timezones (they cannot be imported back)
487973,normal,"bugbot misses many announcements (including reviews, approvals and dupes)"
488027,normal,summarize_time.cgi compares strings using numeric lt (<)
488356,trivial,Email notifications contain extra CRLF if special characters are in the comment.
488467,critical,Sudo sessions no longer require a valid password to impersonate users
488719,normal,LDAP and user names with umlauts
488931,normal,Default Priority values are unclear
488940,normal,Alias field is missing a description in fields.html
488943,normal,"The ""Private"" checkbox is meaningless to new users"
488948,normal,There is no reason to repeat the buglist header anymore
489064,normal,Notifications with non-ASCII characters have double line breaks
489295,normal,All CC mail addresses visible in XML even if not logged in. Spammers love bugzilla.
489320,normal,Inconsistency on the restriction group setting modification between show_bug.cgi and component selection
489930,normal,CC matching doesn't work for Kanji
490120,normal,it's possible to change the in-bug marker for flag granter without generating bugmail/recording history
490322,normal,"Search by keywords using ""contains all of the keywords"" returns substring matches"
490417,normal,XMLRPC always get an Soap error
490562,minor,"QuickSearch ""+"" operator adds $qsword over and over for @subWords"
490600,normal,Internal Error
490673,normal,WebServices broken in trunk because of datetime_format method missing
490675,normal,WebServices broken in 3.4 due to
490766,normal,Field labels are not linked to helpful descriptions on enter_bug.cgi
490783,minor,"UI uses ""Find"" and ""Search"" interchangeably"
490920,minor,"""We've made a guess"" note on enter_bug comes *after* the fields it's about"
490922,minor,The grayed-out requestee field for flags can be confusing to users
491281,minor,watched users are not searched/matched in the same way as CC
491558,normal,HTTP STATUS 302 returned from buglist.cgi
491630,normal,"DateTime shouldn't have fractional ""seconds"" in new()"
491679,normal,Do not store the buglist sort order of shared saved searches in cookies
491748,normal,Hook for bug creation
491802,normal,Boolean search not functioning properly with similar requirements
491827,normal,bad absolute link for 'login' when server has two IP addresses and urlbase is set to one of them
492669,normal,Bugzilla Formatting Language A Mystery
492946,major,"Buglists have the ""Please stand by ..."" text at the top of them"
493054,normal,Regression as of 3.2: Status no longer changed to NEW from ASSIGNED when assignee is changed.
493165,normal,Cannot use UNCONFIRMED state when usevote is off
493242,normal,Garbaged charactor on show_activity log
493434,trivial,LOgin window is missing
493642,normal,Header and footer login form shouldn't contain hidden_fields
493930,normal,User on CC list still gets mail when removed from group
493940,normal,Converting table namedqueries... DBD::mysql::db do failed
494034,blocker,Release Bugzilla 3.4rc1 and 3.2.4
494037,blocker,Release Notes for Bugzilla 3.4rc1
494038,blocker,Release Notes for Bugzilla 3.2.4
494072,major,editvalues.cgi lets you edit product names
494158,normal,trying to load the entire bugzilla userlist shouldn't fail
494215,major,Hitting Commit button after adding bug comment results in blank page
494352,normal,Letters hesitate when writing an email.
494403,normal,No group set by bug creation using email_in.pl
494427,normal,wrong element 'nil' reported by webservices
494557,critical,"After entering valid login details, it will lead into wrong page"
494628,major,Crash when trying to file a bug in a closed product
494643,minor,Do not pass the same columns twice to the SQL query
494652,trivial,Buglist headers are all centered in IE8
495042,normal,example hook uses version.pl not info.pl
495257,normal,User without canconfirm can create confirmed bug
495783,critical,Upgrade from < 2.20 to 3.5 crashes
495865,normal,Buttons to change columns are rendered incorrectly in Internet Explorer 8
495961,normal,"assignToDefaultOnChange(['product', 'component']) should be optional"
496077,normal,Automatically enable nofollow for non-existing links
496239,normal,"Saved Search tab is mentioned, but it is HARD TO FIND"
496381,major,Internet Explorer cannot display the webpage when trying to open an attachement
496568,major,After reattaching the doc file the user is getting the error regarding the server
497030,normal,Bugs are created closed for entry
497070,normal,"State does not switch to ""NEW"" after changing ""assigned to"" field"
497326,normal,Cannot find/search issues where keyword field is empty
498289,normal,List of shared saved searches gets overlong over time
498294,normal,display quicksearch search terms in the search field
498890,trivial,Bugzilla::User::Setting doesn't need to sort DB results
499094,normal,Fail to remember a search
499103,normal,page_requires_login check uses undefined variable
499179,minor,CC list doesn't stay shown when hitting back button in IE 7
499392,major,TopSecret hidden products & components are listed in 'advanced search' to users without permission
499454,normal,"when marking as duplicate, check that the other bug is actually older than the current one"
499778,normal,emailtype==exact doesn't strip spaces.
499898,major,Bugzilla Webservice produces invalid content-length header
500350,normal,[Oracle] Use of uninitialized value in pattern match (m//) at Bugzilla/DB/Schema/Oracle.pm line 149.
500853,trivial,Small UI fixes to fields.html.tmpl
500900,normal,Confirming bugs requires NEW state to exist
500913,normal,when you add a bug problem
501040,normal,duplicates.xul is back from the dead
501538,normal,show_bug.cgi forgets the bug you were viewing when logging in
501639,normal,"Firefox suggests ""attachment.cgi"" instead of real attachment filename when downloading (due to content-disposition)"
